CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
330,100026105202600013,202600013,2026-01-25,7022,6105,1,1,2,4,1,8002,2026-01-25 06:00:00,2026-01-25 10:00:00,2026-01-25 10:00:00,12.273292,76.692733,A hurt was reported in the jurisdiction. Preliminary enquiry names Ramesh Naik as a suspect. Investigation is ongoing.
331,100026101202600015,202600015,2026-04-16,7014,6101,1,2,1,1,2,8002,2026-04-16 05:00:00,2026-04-16 09:00:00,2026-04-16 09:00:00,12.268809,76.637798,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Vinod Reddy as a suspect. Investigation is ongoing.
332,100056401202600018,202600018,2026-01-07,7035,6401,1,2,1,1,4,8005,2026-01-07 23:00:00,2026-01-08 04:00:00,2026-01-08 04:00:00,17.340018,76.84307,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Naveen Reddy as a suspect. A mobile number +917187413398 was linked to the suspect. Investigation is ongoing.
333,100016005202600020,202600020,2025-09-18,7010,6005,1,1,1,1,4,8001,2025-09-18 23:00:00,2025-09-19 05:00:00,2025-09-19 05:00:00,12.94505,77.566574,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Manjunath Patil as a suspect. A mobile number +918155414562 was linked to the suspect. A suspicious transfer to manjunat@okaxis was noted. Investigation is ongoing.
334,100016006202600009,202600009,2025-11-26,7012,6006,1,1,1,3,1,8001,2025-11-26 17:00:00,2025-11-26 21:00:00,2025-11-26 21:00:00,12.988184,77.592808,A robbery was reported in the jurisdiction. Preliminary enquiry names Anand Hegde as a suspect. A mobile number 866 207 9969 was linked to the suspect. Investigation is ongoing.
335,100056403202600019,202600019,2025-10-20,7040,6403,1,2,1,1,1,8005,2025-10-20 04:00:00,2025-10-20 06:00:00,2025-10-20 06:00:00,17.287211,76.867187,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. Investigation is ongoing.
336,100016004202600007,202600007,2025-12-16,7008,6004,1,1,1,2,3,8001,2025-12-16 15:00:00,2025-12-16 21:00:00,2025-12-16 21:00:00,12.938088,77.613397,A theft was reported in the jurisdiction. Preliminary enquiry names Prakash Reddy as a suspect. A suspicious transfer to prakash@okaxis was noted. Investigation is ongoing.
337,100026104202600019,202600019,2025-09-16,7019,6104,1,2,3,5,4,8002,2025-09-16 07:00:00,2025-09-16 11:00:00,2025-09-16 11:00:00,12.34031,76.688123,A cheating was reported in the jurisdiction. Preliminary enquiry names Umesh Rao as a suspect. Investigation is ongoing.
338,100016001202600014,202600014,2026-01-03,7001,6001,1,1,1,1,1,8001,2026-01-03 23:00:00,2026-01-04 03:00:00,2026-01-04 03:00:00,12.988351,77.56666,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Praveen Hegde as a suspect. Investigation is ongoing.
339,100046301202600021,202600021,2026-06-24,7030,6301,1,2,2,4,3,8004,2026-06-24 08:00:00,2026-06-24 09:00:00,2026-06-24 09:00:00,12.91245,74.864081,A hurt was reported in the jurisdiction. Preliminary enquiry names Santosh Gouda as a suspect. A mobile number +917129939041 was linked to the suspect. A two-wheeler bearing KA-04-MN-2163 was seen nearby. Investigation is ongoing.
340,100056403202600020,202600020,2026-03-05,7039,6403,1,2,1,1,1,8005,2026-03-05 04:00:00,2026-03-05 07:00:00,2026-03-05 07:00:00,17.323192,76.854638,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ramesh Achar as a suspect. A mobile number +919338098133 was linked to the suspect. Investigation is ongoing.
341,100056403202600021,202600021,2025-09-24,7039,6403,1,2,1,1,2,8005,2025-09-24 02:00:00,2025-09-24 06:00:00,2025-09-24 06:00:00,17.344978,76.859062,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Nagaraj Murthy as a suspect. A mobile number 987 615 2586 was linked to the suspect. Investigation is ongoing.
342,100036203202600022,202600022,2026-03-22,7027,6203,1,2,1,1,1,8003,2026-03-22 02:00:00,2026-03-22 04:00:00,2026-03-22 04:00:00,15.83629,74.540218,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Harish Naik as a suspect. A mobile number 824 818 2395 was linked to the suspect. Investigation is ongoing.
343,100016001202600015,202600015,2026-01-07,7001,6001,1,2,1,1,3,8001,2026-01-07 00:00:00,2026-01-07 02:00:00,2026-01-07 02:00:00,12.954678,77.636082,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Mahesh Hegde as a suspect. Investigation is ongoing.
344,100046303202600021,202600021,2026-04-21,7034,6303,1,1,1,2,1,8004,2026-04-21 19:00:00,2026-04-21 23:00:00,2026-04-21 23:00:00,12.919925,74.890052,A theft was reported in the jurisdiction. Preliminary enquiry names Harish Murthy as a suspect. A mobile number 763 792 5036 was linked to the suspect. A suspicious transfer to harish@okaxis was noted. Investigation is ongoing.
345,100056403202600022,202600022,2026-02-20,7039,6403,1,2,3,5,3,8005,2026-02-20 08:00:00,2026-02-20 13:00:00,2026-02-20 13:00:00,17.327374,76.78101,A cheating was reported in the jurisdiction. Preliminary enquiry names Girish Reddy as a suspect. A mobile number +916288484295 was linked to the suspect. Investigation is ongoing.
346,100036203202600023,202600023,2025-12-10,7028,6203,1,2,1,2,1,8003,2025-12-10 14:00:00,2025-12-10 16:00:00,2025-12-10 16:00:00,15.860382,74.466165,A theft was reported in the jurisdiction. Preliminary enquiry names Suresh Achar as a suspect. Investigation is ongoing.
347,100046302202600024,202600024,2025-09-27,7032,6302,1,1,3,5,1,8004,2025-09-27 17:00:00,2025-09-27 20:00:00,2025-09-27 20:00:00,12.932727,74.85447,A cheating was reported in the jurisdiction. Preliminary enquiry names Praveen Patil as a suspect. A mobile number +919355526067 was linked to the suspect. Investigation is ongoing.
348,100036203202600024,202600024,2025-12-20,7028,6203,1,1,2,4,4,8003,2025-12-20 11:00:00,2025-12-20 13:00:00,2025-12-20 13:00:00,15.828753,74.47493,A hurt was reported in the jurisdiction. Preliminary enquiry names ಸುರೇಶ್ as a suspect. A suspicious transfer to suspect@okaxis was noted. Investigation is ongoing.
349,100056402202600027,202600027,2025-11-12,7038,6402,1,1,1,2,3,8005,2025-11-12 11:00:00,2025-11-12 15:00:00,2025-11-12 15:00:00,17.341033,76.852356,A theft was reported in the jurisdiction. Preliminary enquiry names Anand Bhat as a suspect. Investigation is ongoing.
350,100046303202600022,202600022,2025-09-22,7033,6303,1,1,1,2,3,8004,2025-09-22 17:00:00,2025-09-22 18:00:00,2025-09-22 18:00:00,12.888032,74.839664,A theft was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A suspicious transfer to suspect@okaxis was noted. Investigation is ongoing.
351,100036201202600019,202600019,2026-01-19,7024,6201,1,1,2,4,1,8003,2026-01-19 06:00:00,2026-01-19 08:00:00,2026-01-19 08:00:00,15.888469,74.463675,A hurt was reported in the jurisdiction. Preliminary enquiry names Suresh Shetty as a suspect. A mobile number 991 929 0826 was linked to the suspect. Investigation is ongoing.
352,100016003202600012,202600012,2026-04-19,7005,6003,1,2,2,4,1,8001,2026-04-19 18:00:00,2026-04-19 19:00:00,2026-04-19 19:00:00,12.943373,77.601694,A hurt was reported in the jurisdiction. Preliminary enquiry names Suresh Gouda as a suspect. A mobile number +916512130115 was linked to the suspect. Investigation is ongoing.
353,100016004202600008,202600008,2026-04-21,7007,6004,1,1,1,2,1,8001,2026-04-21 12:00:00,2026-04-21 13:00:00,2026-04-21 13:00:00,12.94822,77.615314,A theft was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A two-wheeler bearing KA-01-MN-4828 was seen nearby. A suspicious transfer to suspect@oksbi was noted. Investigation is ongoing.
354,100036203202600025,202600025,2026-05-23,7027,6203,1,2,2,4,2,8003,2026-05-23 10:00:00,2026-05-23 13:00:00,2026-05-23 13:00:00,15.813091,74.486042,A hurt was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A mobile number +919618480902 was linked to the suspect. A two-wheeler bearing KA-03-CD-0857 was seen nearby. Investigation is ongoing.
355,100046302202600025,202600025,2026-03-31,7032,6302,1,2,1,2,3,8004,2026-03-31 13:00:00,2026-03-31 18:00:00,2026-03-31 18:00:00,12.940035,74.838938,A theft was reported in the jurisdiction. Preliminary enquiry names ಪ್ರಕಾಶ್ as a suspect. Investigation is ongoing.
356,100046302202600026,202600026,2026-02-18,7032,6302,1,1,1,1,4,8004,2026-02-18 05:00:00,2026-02-18 08:00:00,2026-02-18 08:00:00,12.94817,74.854561,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Anand Bhat as a suspect. A mobile number 651 019 0835 was linked to the suspect. Investigation is ongoing.
357,100046302202600027,202600027,2026-01-14,7032,6302,1,2,1,2,3,8004,2026-01-14 09:00:00,2026-01-14 13:00:00,2026-01-14 13:00:00,12.896327,74.827421,A theft was reported in the jurisdiction. Preliminary enquiry names Santosh Gowda as a suspect. Investigation is ongoing.
358,100046302202600028,202600028,2025-12-17,7031,6302,1,1,2,4,3,8004,2025-12-17 00:00:00,2025-12-17 04:00:00,2025-12-17 04:00:00,12.956795,74.858919,A hurt was reported in the jurisdiction. Preliminary enquiry names ನಾಗರಾಜ್ as a suspect. Investigation is ongoing.
359,100056403202600023,202600023,2026-04-02,7040,6403,1,2,1,1,1,8005,2026-04-02 22:00:00,2026-04-03 04:00:00,2026-04-03 04:00:00,17.319883,76.873614,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Naveen Naik as a suspect. Investigation is ongoing.
360,100016004202600009,202600009,2026-01-27,7008,6004,1,1,1,1,1,8001,2026-01-27 22:00:00,2026-01-28 02:00:00,2026-01-28 02:00:00,13.018237,77.577647,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. Investigation is ongoing.
361,100026104202600020,202600020,2026-01-18,7020,6104,1,1,2,4,1,8002,2026-01-18 05:00:00,2026-01-18 11:00:00,2026-01-18 11:00:00,12.334757,76.617559,A hurt was reported in the jurisdiction. Preliminary enquiry names Mahesh Rao as a suspect. Investigation is ongoing.
362,100036203202600026,202600026,2025-09-29,7027,6203,1,2,1,2,1,8003,2025-09-29 16:00:00,2025-09-29 22:00:00,2025-09-29 22:00:00,15.881333,74.468708,A theft was reported in the jurisdiction. Preliminary enquiry names Vinod Rao as a suspect. A mobile number 794 899 2695 was linked to the suspect. A two-wheeler bearing KA-03-AB-9851 was seen nearby. A suspicious transfer to vinod@oksbi was noted. Investigation is ongoing.
363,100036202202600008,202600008,2026-03-31,7026,6202,1,2,2,4,1,8003,2026-03-31 07:00:00,2026-03-31 09:00:00,2026-03-31 09:00:00,15.815528,74.53275,A hurt was reported in the jurisdiction. Preliminary enquiry names Nagaraj Gouda as a suspect. A mobile number +919736232192 was linked to the suspect. A two-wheeler bearing KA-03-XY-5624 was seen nearby. Investigation is ongoing.
364,100056402202600028,202600028,2025-11-08,7037,6402,1,1,3,5,4,8005,2025-11-08 01:00:00,2025-11-08 03:00:00,2025-11-08 03:00:00,17.300425,76.842912,A cheating was reported in the jurisdiction. Preliminary enquiry names Naveen Hegde as a suspect. A mobile number +917839754592 was linked to the suspect. A two-wheeler bearing KA-05-XY-8664 was seen nearby. Investigation is ongoing.
365,100036201202600020,202600020,2025-09-26,7024,6201,1,1,1,2,2,8003,2025-09-26 09:00:00,2025-09-26 15:00:00,2025-09-26 15:00:00,15.841168,74.486215,A theft was reported in the jurisdiction. Preliminary enquiry names Kiran Murthy as a suspect. A mobile number 644 249 7155 was linked to the suspect. A suspicious transfer to kiran@okaxis was noted. Investigation is ongoing.
366,100046302202600029,202600029,2026-06-28,7032,6302,1,1,1,1,3,8004,2026-06-28 00:00:00,2026-06-28 05:00:00,2026-06-28 05:00:00,12.86405,74.821655,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Santosh Naik as a suspect. A mobile number +918599416812 was linked to the suspect. A two-wheeler bearing KA-04-AB-4544 was seen nearby. A suspicious transfer to santosh@okaxis was noted. Investigation is ongoing.
367,100046302202600030,202600030,2026-02-26,7031,6302,1,2,1,3,1,8004,2026-02-26 12:00:00,2026-02-26 15:00:00,2026-02-26 15:00:00,12.890064,74.813351,A robbery was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A mobile number +918296519674 was linked to the suspect. Investigation is ongoing.
368,100036203202600027,202600027,2025-10-26,7028,6203,1,2,1,2,1,8003,2025-10-26 10:00:00,2025-10-26 11:00:00,2025-10-26 11:00:00,15.899908,74.456835,A theft was reported in the jurisdiction. Preliminary enquiry names Ramesh Hegde as a suspect. Investigation is ongoing.
369,100036202202600009,202600009,2026-03-28,7025,6202,1,1,1,2,1,8003,2026-03-28 13:00:00,2026-03-28 15:00:00,2026-03-28 15:00:00,15.807315,74.53147,A theft was reported in the jurisdiction. Preliminary enquiry names Anand Shetty as a suspect. A mobile number +917276180292 was linked to the suspect. Investigation is ongoing.
370,100056403202600024,202600024,2026-05-31,7040,6403,1,1,1,2,4,8005,2026-05-31 09:00:00,2026-05-31 15:00:00,2026-05-31 15:00:00,17.353463,76.831333,A theft was reported in the jurisdiction. Preliminary enquiry names Anand Achar as a suspect. A mobile number +918534944515 was linked to the suspect. A suspicious transfer to anand@okaxis was noted. Investigation is ongoing.
371,100056403202600025,202600025,2025-11-07,7040,6403,1,2,1,3,1,8005,2025-11-07 07:00:00,2025-11-07 13:00:00,2025-11-07 13:00:00,17.309503,76.816483,A robbery was reported in the jurisdiction. Preliminary enquiry names Shivakumar Bhat as a suspect. Investigation is ongoing.
372,100056402202600029,202600029,2025-11-14,7038,6402,1,1,2,4,1,8005,2025-11-14 20:00:00,2025-11-14 22:00:00,2025-11-14 22:00:00,17.355776,76.841025,A hurt was reported in the jurisdiction. Preliminary enquiry names Praveen Kumar as a suspect. A mobile number +916041973407 was linked to the suspect. Investigation is ongoing.
373,100026104202600021,202600021,2026-06-03,7019,6104,1,1,3,5,1,8002,2026-06-03 01:00:00,2026-06-03 04:00:00,2026-06-03 04:00:00,12.278502,76.662016,A cheating was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A suspicious transfer to suspect@okhdfc was noted. Investigation is ongoing.
374,100046302202600031,202600031,2025-10-19,7031,6302,1,2,1,2,2,8004,2025-10-19 17:00:00,2025-10-19 23:00:00,2025-10-19 23:00:00,12.890124,74.855399,A theft was reported in the jurisdiction. Preliminary enquiry names Mahesh Murthy as a suspect. Investigation is ongoing.
375,100056401202600019,202600019,2026-05-04,7035,6401,1,1,1,3,1,8005,2026-05-04 11:00:00,2026-05-04 12:00:00,2026-05-04 12:00:00,17.29034,76.793152,A robbery was reported in the jurisdiction. Preliminary enquiry names ರಮೇಶ್ as a suspect. A two-wheeler bearing KA-05-MN-1398 was seen nearby. A suspicious transfer to suspect@oksbi was noted. Investigation is ongoing.
376,100026105202600014,202600014,2026-02-25,7021,6105,1,1,2,4,2,8002,2026-02-25 12:00:00,2026-02-25 15:00:00,2026-02-25 15:00:00,12.317375,76.688646,A hurt was reported in the jurisdiction. Preliminary enquiry names Kiran Gouda as a suspect. A mobile number +918287215960 was linked to the suspect. A two-wheeler bearing KA-02-MN-5005 was seen nearby. Investigation is ongoing.
377,100046301202600022,202600022,2026-06-26,7029,6301,1,1,3,5,3,8004,2026-06-26 18:00:00,2026-06-27 00:00:00,2026-06-27 00:00:00,12.90033,74.827964,A cheating was reported in the jurisdiction. Preliminary enquiry names ಸುರೇಶ್ as a suspect. A suspicious transfer to suspect@okaxis was noted. Investigation is ongoing.
378,100046302202600032,202600032,2026-06-22,7031,6302,1,2,1,1,2,8004,2026-06-22 01:00:00,2026-06-22 05:00:00,2026-06-22 05:00:00,12.916462,74.838279,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Girish Hegde as a suspect. Investigation is ongoing.
379,100036203202600028,202600028,2026-03-09,7028,6203,1,1,2,4,4,8003,2026-03-09 00:00:00,2026-03-09 04:00:00,2026-03-09 04:00:00,15.800103,74.477995,A hurt was reported in the jurisdiction. Preliminary enquiry names Anand Murthy as a suspect. A mobile number +919349745658 was linked to the suspect. Investigation is ongoing.
380,100046302202600033,202600033,2025-11-21,7032,6302,1,1,3,5,1,8004,2025-11-21 04:00:00,2025-11-21 08:00:00,2025-11-21 08:00:00,12.900783,74.863777,A cheating was reported in the jurisdiction. Preliminary enquiry names Naveen Achar as a suspect. A mobile number +916122485905 was linked to the suspect. Investigation is ongoing.
381,100056401202600020,202600020,2025-12-28,7036,6401,1,1,1,1,1,8005,2025-12-28 00:00:00,2025-12-28 03:00:00,2025-12-28 03:00:00,17.28361,76.83946,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Mahesh Hegde as a suspect. Investigation is ongoing.
382,100056402202600030,202600030,2025-12-15,7038,6402,1,2,1,1,1,8005,2025-12-15 04:00:00,2025-12-15 10:00:00,2025-12-15 10:00:00,17.288742,76.795718,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Santosh Gowda as a suspect. A mobile number 909 301 4025 was linked to the suspect. A two-wheeler bearing KA-05-XY-9588 was seen nearby. A suspicious transfer to santosh@paytm was noted. Investigation is ongoing.
383,100056403202600026,202600026,2026-05-03,7039,6403,1,2,1,1,3,8005,2026-05-03 23:00:00,2026-05-04 02:00:00,2026-05-04 02:00:00,17.298529,76.795512,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ravi Gouda as a suspect. A mobile number +916544630840 was linked to the suspect. Investigation is ongoing.
384,100046302202600034,202600034,2026-04-20,7032,6302,1,1,1,1,1,8004,2026-04-20 05:00:00,2026-04-20 10:00:00,2026-04-20 10:00:00,12.890483,74.808852,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Nagaraj Bhat as a suspect. A suspicious transfer to nagaraj@paytm was noted. Investigation is ongoing.
385,100056401202600021,202600021,2026-04-16,7035,6401,1,1,3,5,3,8005,2026-04-16 05:00:00,2026-04-16 11:00:00,2026-04-16 11:00:00,17.366806,76.820764,A cheating was reported in the jurisdiction. Preliminary enquiry names Anand Gowda as a suspect. A mobile number +919195652469 was linked to the suspect. Investigation is ongoing.
386,100036201202600021,202600021,2025-12-22,7023,6201,1,2,1,1,3,8003,2025-12-22 23:00:00,2025-12-23 05:00:00,2025-12-23 05:00:00,15.834756,74.48597,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Mahesh Reddy as a suspect. A suspicious transfer to mahesh@paytm was noted. Investigation is ongoing.
387,100056401202600022,202600022,2026-05-19,7036,6401,1,2,1,1,1,8005,2026-05-19 02:00:00,2026-05-19 05:00:00,2026-05-19 05:00:00,17.343431,76.841817,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. A mobile number 811 409 8986 was linked to the suspect. A suspicious transfer to suspect@okhdfc was noted. Investigation is ongoing.
388,100026105202600015,202600015,2026-02-16,7021,6105,1,1,1,2,1,8002,2026-02-16 11:00:00,2026-02-16 13:00:00,2026-02-16 13:00:00,12.252368,76.655893,A theft was reported in the jurisdiction. Preliminary enquiry names ಸುರೇಶ್ as a suspect. A suspicious transfer to suspect@paytm was noted. Investigation is ongoing.
389,100046302202600035,202600035,2025-09-21,7031,6302,1,1,1,1,1,8004,2025-09-21 23:00:00,2025-09-22 04:00:00,2025-09-22 04:00:00,12.948852,74.87438,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ramesh Naik as a suspect. A mobile number +918055514411 was linked to the suspect. Investigation is ongoing.
390,100056401202600023,202600023,2025-12-08,7035,6401,1,2,1,2,1,8005,2025-12-08 18:00:00,2025-12-09 00:00:00,2025-12-09 00:00:00,17.291956,76.84324,A theft was reported in the jurisdiction. Preliminary enquiry names ಸುರೇಶ್ as a suspect. A mobile number 929 103 3710 was linked to the suspect. Investigation is ongoing.
391,100046303202600023,202600023,2026-06-18,7033,6303,1,2,3,5,1,8004,2026-06-18 13:00:00,2026-06-18 14:00:00,2026-06-18 14:00:00,12.940909,74.824912,A cheating was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A mobile number +916076617674 was linked to the suspect. Investigation is ongoing.
392,100016005202600021,202600021,2026-03-12,7010,6005,1,1,1,2,2,8001,2026-03-12 17:00:00,2026-03-12 18:00:00,2026-03-12 18:00:00,12.921484,77.568238,A theft was reported in the jurisdiction. Preliminary enquiry names Ravi Shetty as a suspect. A two-wheeler bearing KA-01-AB-7545 was seen nearby. Investigation is ongoing.
393,100036201202600022,202600022,2026-03-21,7024,6201,1,1,2,4,1,8003,2026-03-21 16:00:00,2026-03-21 19:00:00,2026-03-21 19:00:00,15.896453,74.489784,A hurt was reported in the jurisdiction. Preliminary enquiry names Harish Bhat as a suspect. A mobile number 644 202 4356 was linked to the suspect. Investigation is ongoing.
394,100046302202600036,202600036,2025-12-06,7032,6302,1,2,1,2,4,8004,2025-12-06 11:00:00,2025-12-06 17:00:00,2025-12-06 17:00:00,12.934303,74.858595,A theft was reported in the jurisdiction. Preliminary enquiry names Nagaraj Reddy as a suspect. Investigation is ongoing.
395,100046302202600037,202600037,2025-10-29,7032,6302,1,2,2,4,2,8004,2025-10-29 18:00:00,2025-10-29 20:00:00,2025-10-29 20:00:00,12.957701,74.849359,A hurt was reported in the jurisdiction. Preliminary enquiry names ರಮೇಶ್ as a suspect. A mobile number +917731399104 was linked to the suspect. Investigation is ongoing.
396,100056401202600024,202600024,2026-05-08,7035,6401,1,2,1,1,1,8005,2026-05-08 04:00:00,2026-05-08 06:00:00,2026-05-08 06:00:00,17.302756,76.830798,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ravi Achar as a suspect. Investigation is ongoing.
397,100046301202600023,202600023,2026-02-21,7029,6301,1,1,3,5,1,8004,2026-02-21 19:00:00,2026-02-21 22:00:00,2026-02-21 22:00:00,12.924643,74.899918,A cheating was reported in the jurisdiction. Preliminary enquiry names ಶಿವಕುಮಾರ್ as a suspect. A mobile number +918939282437 was linked to the suspect. Investigation is ongoing.
398,100036201202600023,202600023,2026-01-10,7023,6201,1,2,1,1,2,8003,2026-01-10 22:00:00,2026-01-11 04:00:00,2026-01-11 04:00:00,15.808928,74.53766,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Anand Kumar as a suspect. Investigation is ongoing.
399,100036202202600010,202600010,2026-01-19,7025,6202,1,1,1,1,4,8003,2026-01-19 01:00:00,2026-01-19 03:00:00,2026-01-19 03:00:00,15.835755,74.5296,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಪ್ರಕಾಶ್ as a suspect. A mobile number +918982513012 was linked to the suspect. A two-wheeler bearing KA-03-CD-2149 was seen nearby. Investigation is ongoing.
400,100026101202600016,202600016,2025-10-09,7014,6101,1,1,2,4,3,8002,2025-10-09 06:00:00,2025-10-09 09:00:00,2025-10-09 09:00:00,12.252673,76.629936,A hurt was reported in the jurisdiction. Preliminary enquiry names Anand Murthy as a suspect. Investigation is ongoing.
401,100026102202600025,202600025,2026-04-28,7016,6102,1,2,2,4,3,8002,2026-04-28 16:00:00,2026-04-28 22:00:00,2026-04-28 22:00:00,12.339799,76.619051,A hurt was reported in the jurisdiction. Preliminary enquiry names Suresh Achar as a suspect. Investigation is ongoing.
402,100016006202600010,202600010,2026-06-14,7012,6006,1,1,1,2,1,8001,2026-06-14 16:00:00,2026-06-14 17:00:00,2026-06-14 17:00:00,12.973769,77.588929,A theft was reported in the jurisdiction. Preliminary enquiry names Ravi Gowda as a suspect. A mobile number +917585337636 was linked to the suspect. Investigation is ongoing.
403,100026105202600016,202600016,2026-02-21,7022,6105,1,1,3,5,4,8002,2026-02-21 05:00:00,2026-02-21 11:00:00,2026-02-21 11:00:00,12.30783,76.648556,A cheating was reported in the jurisdiction. Preliminary enquiry names Shivakumar Shetty as a suspect. A mobile number 786 440 9322 was linked to the suspect. Investigation is ongoing.
404,100036202202600011,202600011,2026-02-12,7026,6202,1,2,2,4,3,8003,2026-02-12 17:00:00,2026-02-12 23:00:00,2026-02-12 23:00:00,15.838389,74.48469,A hurt was reported in the jurisdiction. Preliminary enquiry names Praveen Murthy as a suspect. A mobile number +916575902091 was linked to the suspect. A suspicious transfer to praveen@paytm was noted. Investigation is ongoing.
405,100026101202600017,202600017,2026-05-06,7014,6101,1,1,1,2,4,8002,2026-05-06 19:00:00,2026-05-06 20:00:00,2026-05-06 20:00:00,12.293396,76.695544,A theft was reported in the jurisdiction. Preliminary enquiry names Naveen Rao as a suspect. A mobile number +919848330360 was linked to the suspect. A suspicious transfer to naveen@okhdfc was noted. Investigation is ongoing.
406,100056401202600025,202600025,2025-10-17,7036,6401,1,1,3,5,1,8005,2025-10-17 00:00:00,2025-10-17 01:00:00,2025-10-17 01:00:00,17.319312,76.84483,A cheating was reported in the jurisdiction. Preliminary enquiry names Umesh Patil as a suspect. Investigation is ongoing.
407,100036202202600012,202600012,2026-01-09,7026,6202,1,1,1,2,4,8003,2026-01-09 16:00:00,2026-01-09 18:00:00,2026-01-09 18:00:00,15.872706,74.459142,A theft was reported in the jurisdiction. Preliminary enquiry names Nagaraj Shetty as a suspect. A mobile number 747 121 3230 was linked to the suspect. Investigation is ongoing.
408,100016003202600013,202600013,2026-02-07,7005,6003,1,1,1,2,2,8001,2026-02-07 16:00:00,2026-02-07 18:00:00,2026-02-07 18:00:00,12.936911,77.560767,A theft was reported in the jurisdiction. Preliminary enquiry names Santosh Kumar as a suspect. A mobile number +918603866602 was linked to the suspect. Investigation is ongoing.
409,100016001202600016,202600016,2025-11-09,7002,6001,1,1,1,2,1,8001,2025-11-09 12:00:00,2025-11-09 13:00:00,2025-11-09 13:00:00,12.93187,77.610476,A theft was reported in the jurisdiction. Preliminary enquiry names ಸುರೇಶ್ as a suspect. Investigation is ongoing.
410,100036201202600024,202600024,2025-11-06,7023,6201,1,1,1,2,1,8003,2025-11-06 13:00:00,2025-11-06 17:00:00,2025-11-06 17:00:00,15.815636,74.456221,A theft was reported in the jurisdiction. Preliminary enquiry names Praveen Hegde as a suspect. Investigation is ongoing.
411,100016004202600010,202600010,2026-02-14,7008,6004,1,1,1,1,3,8001,2026-02-14 02:00:00,2026-02-14 08:00:00,2026-02-14 08:00:00,12.954229,77.586538,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Harish Reddy as a suspect. A mobile number 765 016 4494 was linked to the suspect. A two-wheeler bearing KA-01-MN-1700 was seen nearby. A suspicious transfer to harish@oksbi was noted. Investigation is ongoing.
412,100036203202600029,202600029,2025-10-12,7027,6203,1,1,1,1,1,8003,2025-10-12 02:00:00,2025-10-12 03:00:00,2025-10-12 03:00:00,15.811023,74.546784,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Santosh Murthy as a suspect. Investigation is ongoing.
413,100016006202600011,202600011,2026-04-06,7011,6006,1,2,3,5,1,8001,2026-04-06 06:00:00,2026-04-06 07:00:00,2026-04-06 07:00:00,12.932281,77.576314,A cheating was reported in the jurisdiction. Preliminary enquiry names Mahesh Achar as a suspect. Investigation is ongoing.
414,100016002202600009,202600009,2025-10-05,7004,6002,1,1,3,5,3,8001,2025-10-05 12:00:00,2025-10-05 14:00:00,2025-10-05 14:00:00,12.974139,77.608762,A cheating was reported in the jurisdiction. Preliminary enquiry names Shivakumar Rao as a suspect. A mobile number +916357104439 was linked to the suspect. Investigation is ongoing.
